0:0:0:0:0:0:0:1 - - [09/Jan/2023:16:58:33 +0900] "GET /MessageSystem/images/pic06.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:16:58:33 +0900] "GET /MessageSystem/images/banner.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:16:58:33 +0900] "GET /MessageSystem/assets/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:16:58:51 +0900] "POST /MessageSystem/JoinProgram HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [09/Jan/2023:16:59:20 +0900] "POST /MessageSystem/JoinProgram HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [09/Jan/2023:16:59:58 +0900] "GET /MessageSystem/main.jsp HTTP/1.1" 200 7995
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:00:13 +0900] "POST /MessageSystem/JoinProgram HTTP/1.1" 404 836
127.0.0.1 - - [09/Jan/2023:17:02:16 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:02:16 +0900] "GET /MessageSystem/main.jsp HTTP/1.1" 200 7995
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:02:23 +0900] "POST /MessageSystem/JoinProgram HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:02:38 +0900] "POST /MessageSystem/JoinProgram HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:03:04 +0900] "GET /MessageSystem/main.jsp HTTP/1.1" 200 7995
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:03:14 +0900] "POST /MessageSystem/joinProgram HTTP/1.1" 500 4465
127.0.0.1 - - [09/Jan/2023:17:03:46 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:03:57 +0900] "GET /MessageSystem/main.jsp HTTP/1.1" 200 7995
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:04:09 +0900] "POST /MessageSystem/joinProgram HTTP/1.1" 500 4465
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/main.jsp HTTP/1.1" 200 7995
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/images/pic01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/assets/js/jquery.scrolly.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/assets/js/jquery.scrollex.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/assets/js/skel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/images/pic03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/images/pic02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/assets/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/images/pic04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/images/pic05.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/images/pic06.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/images/banner.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:37 +0900] "GET /MessageSystem/assets/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:17:47 +0900] "POST /MessageSystem/joinProgram HTTP/1.1" 500 1483
127.0.0.1 - - [09/Jan/2023:17:20:18 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:20:29 +0900] "GET /MessageSystem/main.jsp HTTP/1.1" 200 7995
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:20:44 +0900] "POST /MessageSystem/joinProgram HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:20:44 +0900] "POST /MessageSystem/joinProgram HTTP/1.1" 500 6161
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:20:44 +0900] "GET /MessageSystem/join_success.jsp HTTP/1.1" 200 1654
0:0:0:0:0:0:0:1 - - [09/Jan/2023:17:20:44 +0900] "POST /MessageSystem/joinProgram HTTP/1.1" 500 6161
